"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","pvalue","padj","direction"
"ENSG00000123358","NR4A1","protein_coding",20877.5759777662,2.15243916406526,0.00020656221559612,0.00266120520635707,"Higher_in_ER_pos"
"ENSG00000164105","SAP30","protein_coding",257.909487294752,-1.69877350376,0.000207480256614103,0.0026712203885436,"Higher_in_TNBC"
"ENSG00000125508","SRMS","protein_coding",1605.57118704688,1.86227148705333,0.000208054563158847,0.00267679956259249,"Higher_in_ER_pos"
"ENSG00000163617","CCDC191","protein_coding",1658.10971640135,1.07173549815019,0.000209901387626461,0.00269873212662593,"Higher_in_ER_pos"
"ENSG00000162076","FLYWCH2","protein_coding",892.122446601037,1.12892945510778,0.000211384485610949,0.0027159616926603,"Higher_in_ER_pos"
"ENSG00000264522","OTUD7B","protein_coding",3027.24341652023,0.835444771812056,0.000211750542768681,0.0027188254274356,"Higher_in_ER_pos"
"ENSG00000178568","ERBB4","protein_coding",796.475710575384,2.90637582353903,0.000212897946649404,0.00272986631118986,"Higher_in_ER_pos"
"ENSG00000179335","CLK3","protein_coding",4143.82827710328,0.73348102897873,0.000212879589685357,0.00272986631118986,"Higher_in_ER_pos"
"ENSG00000170903","MSANTD4","protein_coding",280.229047484155,-1.08657204601208,0.000214855046345127,0.00275310211207419,"Higher_in_TNBC"
"ENSG00000116990","MYCL","protein_coding",420.696497259571,-2.96174475365181,0.000216620830641566,0.00277385675919307,"Higher_in_TNBC"
"ENSG00000188313","PLSCR1","protein_coding",896.815885242232,-1.31595338198273,0.000219030654211875,0.00280093745689125,"Higher_in_TNBC"
"ENSG00000149289","ZC3H12C","protein_coding",146.272360965453,-1.35471956236587,0.000219937834379215,0.00280875553117773,"Higher_in_TNBC"
"ENSG00000162998","FRZB","protein_coding",831.952679052501,-2.43026395855594,0.00021989422151027,0.00280875553117773,"Higher_in_TNBC"
"ENSG00000164713","BRI3","protein_coding",2463.49295916943,-1.00269696074151,0.000220721441100452,0.00281552455310221,"Higher_in_TNBC"
"ENSG00000167244","IGF2","protein_coding",10978.304535029,2.07487052684173,0.00022076440545388,0.00281552455310221,"Higher_in_ER_pos"
"ENSG00000137494","ANKRD42","protein_coding",633.951551875735,0.74961557973633,0.000221701420511887,0.00282557716477902,"Higher_in_ER_pos"
"ENSG00000141750","STAC2","protein_coding",5574.30816712055,-2.62833286621746,0.000223047884991427,0.00283702567715151,"Higher_in_TNBC"
"ENSG00000151117","TMEM86A","protein_coding",450.906312689403,2.06124453271347,0.000223026547509981,0.00283702567715151,"Higher_in_ER_pos"
"ENSG00000167749","KLK4","protein_coding",262.812730393759,1.55600102772049,0.000222904588670447,0.00283702567715151,"Higher_in_ER_pos"
"ENSG00000043514","TRIT1","protein_coding",735.493015139402,-1.34461544262065,0.000225076709297574,0.00285932790263064,"Higher_in_TNBC"
"ENSG00000170448","NFXL1","protein_coding",505.052051184931,-1.02408136617574,0.000225323294848006,0.00286022016655324,"Higher_in_TNBC"
"ENSG00000145220","LYAR","protein_coding",580.809020196377,-1.27923024141567,0.000225975036246901,0.00286569911760017,"Higher_in_TNBC"
"ENSG00000172789","HOXC5","protein_coding",111.149511767293,1.53629102457705,0.000226056728708007,0.00286569911760017,"Higher_in_ER_pos"
"ENSG00000108106","UBE2S","protein_coding",2367.2689008179,-1.5054341594792,0.000228411361659635,0.00289168783861098,"Higher_in_TNBC"
"ENSG00000186472","PCLO","protein_coding",2639.01185432948,1.48054539096868,0.000228282905035463,0.00289168783861098,"Higher_in_ER_pos"
"ENSG00000172738","TMEM217","protein_coding",48.1271263617486,-1.22904657518689,0.000228747136185674,0.00289400940450763,"Higher_in_TNBC"
"ENSG00000163704","PRRT3","protein_coding",2401.65365538718,1.09609822062837,0.000229696965867411,0.00290409146592685,"Higher_in_ER_pos"
"ENSG00000087053","MTMR2","protein_coding",1068.21811798232,-0.983193055777668,0.000229858612602401,0.00290420163228183,"Higher_in_TNBC"
"ENSG00000115504","EHBP1","protein_coding",1258.73304933382,-0.681669316084852,0.000230261014931771,0.00290735151167176,"Higher_in_TNBC"
"ENSG00000126460","PRRG2","protein_coding",343.452749696985,1.32870207887541,0.000230735686935477,0.00290947589303101,"Higher_in_ER_pos"
"ENSG00000153879","CEBPG","protein_coding",1236.21853396465,-1.26134197768419,0.000230731456108407,0.00290947589303101,"Higher_in_TNBC"
"ENSG00000145681","HAPLN1","protein_coding",138.122590043739,-3.23682431990632,0.000233563456052513,0.00294317852052902,"Higher_in_TNBC"
"ENSG00000187522","HSPA14","protein_coding",565.765972999435,-1.14326395162832,0.000233975907554875,0.00294642074566782,"Higher_in_TNBC"
"ENSG00000100612","DHRS7","protein_coding",1375.2546302928,1.19699453778715,0.000234696903849623,0.00295354155341573,"Higher_in_ER_pos"
"ENSG00000137449","CPEB2","protein_coding",763.324296025047,1.63541281876987,0.000235075890393311,0.0029563517606417,"Higher_in_ER_pos"
"ENSG00000158427","TMSB15B","protein_coding",198.279482075237,-2.02371648448272,0.00023567350313329,0.00296190590635418,"Higher_in_TNBC"
"ENSG00000135114","OASL","protein_coding",1227.80122994736,-1.23737622159114,0.000235844607442037,0.00296209596251605,"Higher_in_TNBC"
"ENSG00000197165","SULT1A2","protein_coding",866.326202665319,1.3306483418062,0.000237763631418092,0.00298422429651657,"Higher_in_ER_pos"
"ENSG00000149016","TUT1","protein_coding",1928.14137862357,0.725694358373961,0.000239185283036788,0.00300008489093039,"Higher_in_ER_pos"
"ENSG00000120088","CRHR1","protein_coding",382.204052417853,-3.51894011194321,0.000240186826509669,0.00300867271465608,"Higher_in_TNBC"
"ENSG00000140104","CLBA1","protein_coding",1385.1377486131,0.879276920809293,0.000240170950289143,0.00300867271465608,"Higher_in_ER_pos"
"ENSG00000169857","AVEN","protein_coding",429.142492135693,-0.737614860824864,0.000240548886787449,0.00301122172715469,"Higher_in_TNBC"
"ENSG00000149636","DSN1","protein_coding",653.101903321876,-0.977997953758969,0.00024099871724445,0.00301486537580508,"Higher_in_TNBC"
"ENSG00000121621","KIF18A","protein_coding",291.534290713987,-1.34075284667235,0.000242446736356819,0.00302844353176436,"Higher_in_TNBC"
"ENSG00000134028","ADAMDEC1","protein_coding",71.1072879402382,-2.32788334411238,0.000242562538800084,0.00302844353176436,"Higher_in_TNBC"
"ENSG00000072954","TMEM38A","protein_coding",834.594636462674,-1.20422317753573,0.000244543384155761,0.0030511687681458,"Higher_in_TNBC"
"ENSG00000141741","MIEN1","protein_coding",3442.89969811358,1.94268428211549,0.000244731142678184,0.00305150649997289,"Higher_in_ER_pos"
"ENSG00000135740","SLC9A5","protein_coding",523.570970520907,1.32914904622016,0.000244898519455784,0.00305158981920298,"Higher_in_ER_pos"
"ENSG00000241878","PISD","protein_coding",2566.37062247844,1.19862698098339,0.000245155306888745,0.00305278641168345,"Higher_in_ER_pos"
"ENSG00000204644","ZFP57","protein_coding",153.282143070973,-4.01685591611742,0.000245668531500998,0.00305717261677848,"Higher_in_TNBC"
"ENSG00000104635","SLC39A14","protein_coding",1165.37930627131,-1.50562663599266,0.000248137047637046,0.0030838498263269,"Higher_in_TNBC"
"ENSG00000114388","NPRL2","protein_coding",1494.31496389825,0.780253705904473,0.000249538724554649,0.00309721593417829,"Higher_in_ER_pos"
"ENSG00000184492","FOXD4L1","protein_coding",54.9335175596443,1.62454616811283,0.00024951347229866,0.00309721593417829,"Higher_in_ER_pos"
"ENSG00000186976","EFCAB6","protein_coding",271.071143474016,1.53909076105334,0.000249950438175272,0.00310029968709891,"Higher_in_ER_pos"
"ENSG00000159348","CYB5R1","protein_coding",1871.7274667841,1.1230650890452,0.000251066267888436,0.00311210732846045,"Higher_in_ER_pos"
"ENSG00000124713","GNMT","protein_coding",96.1765812988831,1.29768870197048,0.00025231182698651,0.00312550658478397,"Higher_in_ER_pos"
"ENSG00000105327","BBC3","protein_coding",1146.46807487881,1.15431483169974,0.000252491940807414,0.00312569879787013,"Higher_in_ER_pos"
"ENSG00000137959","IFI44L","protein_coding",2159.06244867191,-2.01423582752112,0.00025280454234313,0.00312752981048602,"Higher_in_TNBC"
"ENSG00000188039","NWD1","protein_coding",546.755817266926,-1.60878940849267,0.000253438461919848,0.00313333098428249,"Higher_in_TNBC"
"ENSG00000187498","COL4A1","protein_coding",10967.0103589932,-1.6018259304143,0.000254048596706233,0.0031388307426489,"Higher_in_TNBC"
"ENSG00000124635","H2BC11","protein_coding",47.0857950097781,-2.54618457618097,0.000254354948878318,0.00314057248322449,"Higher_in_TNBC"
"ENSG00000155367","PPM1J","protein_coding",754.094531538778,1.89261978318432,0.000255464931731296,0.0031522281049885,"Higher_in_ER_pos"
"ENSG00000141401","IMPA2","protein_coding",1272.98047553984,-1.28706628590631,0.000256714563204761,0.00316237178655857,"Higher_in_TNBC"
"ENSG00000158186","MRAS","protein_coding",1300.25046501238,-1.47560682148792,0.000256823852535147,0.00316237178655857,"Higher_in_TNBC"
"ENSG00000166106","ADAMTS15","protein_coding",1331.78332710264,2.24381703096214,0.00025711964394136,0.00316237178655857,"Higher_in_ER_pos"
"ENSG00000188783","PRELP","protein_coding",5035.19025562333,-2.20626302235452,0.000257026518328045,0.00316237178655857,"Higher_in_TNBC"
"ENSG00000129680","MAP7D3","protein_coding",1221.96826982464,-1.29241517059346,0.00025754179588009,0.00316551372411839,"Higher_in_TNBC"
"ENSG00000204442","NALF1","protein_coding",230.345561155927,1.82675334293023,0.000258952871065061,0.00318079884962841,"Higher_in_ER_pos"
"ENSG00000166949","SMAD3","protein_coding",1562.56801421882,0.942095587906944,0.000259849104349191,0.00318974433845581,"Higher_in_ER_pos"
"ENSG00000104356","POP1","protein_coding",1126.60041292082,-1.44719576640701,0.000262083350744974,0.00321301667569209,"Higher_in_TNBC"
"ENSG00000121152","NCAPH","protein_coding",1175.11187085333,-1.95344150857823,0.000264712845770949,0.00324106830508725,"Higher_in_TNBC"
"ENSG00000132746","ALDH3B2","protein_coding",3740.12944112016,2.46503342875977,0.000264971035814428,0.00324213915600257,"Higher_in_ER_pos"
"ENSG00000114744","COMMD2","protein_coding",1395.2032513186,-1.36053905985124,0.000266663667680638,0.0032586506108464,"Higher_in_TNBC"
"ENSG00000126787","DLGAP5","protein_coding",294.005608650389,-2.1556317824794,0.000267256622336567,0.00325960389092576,"Higher_in_TNBC"
"ENSG00000166887","VPS39","protein_coding",4260.21602494667,0.649919643689469,0.000267124780116944,0.00325960389092576,"Higher_in_ER_pos"
"ENSG00000149451","ADAM33","protein_coding",1297.52020457334,2.18687851756385,0.00026829425950955,0.00327002074380636,"Higher_in_ER_pos"
"ENSG00000162607","USP1","protein_coding",3430.23592835352,-1.20301523790702,0.000268455099504693,0.00327002074380636,"Higher_in_TNBC"
"ENSG00000197747","S100A10","protein_coding",2741.12513402216,-1.61500851723131,0.000268669240647432,0.00327053133326586,"Higher_in_TNBC"
"ENSG00000167183","PRR15L","protein_coding",770.827745944634,1.65671098709962,0.00027247575892135,0.00331474353742244,"Higher_in_ER_pos"
"ENSG00000114735","HEMK1","protein_coding",3720.33296641875,1.09173339159867,0.000273265261995346,0.00332221979852217,"Higher_in_ER_pos"
"ENSG00000173926","MARCHF3","protein_coding",438.505784457426,-1.71110640086241,0.000274017354419965,0.00332923196444986,"Higher_in_TNBC"
"ENSG00000117640","MTFR1L","protein_coding",2904.14526197893,0.761313450013318,0.000274486583532271,0.00333280065299094,"Higher_in_ER_pos"
"ENSG00000085415","SEH1L","protein_coding",2188.73551966012,-0.766416328205536,0.000278866174999314,0.00338381384232394,"Higher_in_TNBC"
"ENSG00000100121","GGTLC2","protein_coding",462.810468304913,1.62579027533941,0.000280065976765813,0.00339403503432214,"Higher_in_ER_pos"
"ENSG00000134107","BHLHE40","protein_coding",13075.8914358424,1.74059333784229,0.000279911689596555,0.00339403503432214,"Higher_in_ER_pos"
"ENSG00000116885","OSCP1","protein_coding",264.515050465027,0.975692048492907,0.000280504194639584,0.0033971777144169,"Higher_in_ER_pos"
"ENSG00000115325","DOK1","protein_coding",603.237654823413,1.22997502907705,0.000281401340965025,0.00340370157001644,"Higher_in_ER_pos"
"ENSG00000148057","IDNK","protein_coding",268.572573305804,0.962534044122093,0.000282612308006744,0.00341617296565759,"Higher_in_ER_pos"
"ENSG00000117154","IGSF21","protein_coding",241.90078620755,2.54589263846651,0.000282883488376382,0.00341727572790554,"Higher_in_ER_pos"
"ENSG00000176273","SLC35G1","protein_coding",144.504420894985,-1.11211239597321,0.00028388309475457,0.00342717099134729,"Higher_in_TNBC"
"ENSG00000177595","PIDD1","protein_coding",5418.54487175938,1.06461949451665,0.000284068306098653,0.00342722816570102,"Higher_in_ER_pos"
"ENSG00000138101","DTNB","protein_coding",2534.43980889694,-0.965758605330914,0.000284403013195507,0.00342908775910011,"Higher_in_TNBC"
"ENSG00000204779","FOXD4L5","protein_coding",108.461290551999,1.59215688360775,0.000284895105197609,0.00343284140082651,"Higher_in_ER_pos"
"ENSG00000065361","ERBB3","protein_coding",12631.4868070477,0.883779759108448,0.000286587553327727,0.00345104479244993,"Higher_in_ER_pos"
"ENSG00000132906","CASP9","protein_coding",587.594736392578,0.792398965992717,0.000286806556409859,0.00345149334995134,"Higher_in_ER_pos"
